image_name,true,pred,probability
ISIC_0709380,0,0,"[0.9403162002563477, 0.059683796018362045]"
ISIC_0710501,0,0,"[0.9024837613105774, 0.09751621633768082]"
ISIC_0711790,0,0,"[0.8252630233764648, 0.17473700642585754]"
ISIC_0711803,0,0,"[0.9837923049926758, 0.016207698732614517]"
ISIC_0719366,0,0,"[0.9108037352561951, 0.08919626474380493]"
ISIC_0719631,0,0,"[0.9956632256507874, 0.004336744546890259]"
ISIC_0723780,0,0,"[0.9942717552185059, 0.005728231277316809]"
ISIC_0725958,0,0,"[0.9959652423858643, 0.004034709185361862]"
ISIC_0726170,0,0,"[0.9953293800354004, 0.004670620895922184]"
ISIC_0726626,0,0,"[0.9776734113693237, 0.022326532751321793]"
ISIC_0727322,0,0,"[0.9307904839515686, 0.0692095085978508]"
ISIC_0728967,0,0,"[0.8708677291870117, 0.12913228571414948]"
ISIC_0732626,0,0,"[0.8956889510154724, 0.10431107878684998]"
ISIC_0734540,0,0,"[0.9754562973976135, 0.0245437640696764]"
ISIC_0738587,0,0,"[0.8887762427330017, 0.1112237200140953]"
ISIC_0740118,0,0,"[0.9925162196159363, 0.007483810652047396]"
ISIC_0744177,0,0,"[0.9772102236747742, 0.022789835929870605]"
ISIC_0745450,0,0,"[0.9644166827201843, 0.03558330610394478]"
ISIC_0746397,0,0,"[0.9556273818016052, 0.04437259957194328]"
ISIC_0747812,0,0,"[0.9900402426719666, 0.00995974987745285]"
ISIC_0750244,0,0,"[0.9694731831550598, 0.030526794493198395]"
ISIC_0750403,0,0,"[0.9135000705718994, 0.08649995177984238]"
ISIC_0750683,0,0,"[0.910639226436615, 0.08936076611280441]"
ISIC_0753080,0,0,"[0.9949276447296143, 0.005072311498224735]"
ISIC_0753765,0,0,"[0.9958451390266418, 0.004154892172664404]"
ISIC_0754049,0,0,"[0.9949032068252563, 0.005096761044114828]"
ISIC_0755565,0,0,"[0.9792672395706177, 0.020732715725898743]"
ISIC_0757401,0,0,"[0.9953376054763794, 0.004662420134991407]"
ISIC_0759561,0,0,"[0.9525179266929626, 0.04748208075761795]"
ISIC_0760601,0,0,"[0.8261452913284302, 0.17385469377040863]"
ISIC_0761158,0,0,"[0.9661734700202942, 0.03382657840847969]"
ISIC_0761472,0,0,"[0.967646062374115, 0.032353974878787994]"
ISIC_0763328,0,0,"[0.9919440746307373, 0.008055896498262882]"
ISIC_0764189,0,0,"[0.8222750425338745, 0.1777249276638031]"
ISIC_0764975,0,0,"[0.9479595422744751, 0.05204048380255699]"
ISIC_0765584,0,0,"[0.9949552416801453, 0.005044727120548487]"
ISIC_0765585,0,0,"[0.9950653910636902, 0.004934600554406643]"
ISIC_0765632,0,0,"[0.9922411441802979, 0.007758906111121178]"
ISIC_0765658,0,0,"[0.9957333207130432, 0.0042666965164244175]"
ISIC_0770257,0,0,"[0.9800160527229309, 0.01998392678797245]"
ISIC_0770328,0,0,"[0.9791505336761475, 0.020849496126174927]"
ISIC_0771953,0,0,"[0.8013924956321716, 0.19860754907131195]"
ISIC_0773193,0,0,"[0.9956965446472168, 0.004303402733057737]"
ISIC_0773907,0,0,"[0.9916611909866333, 0.008338814601302147]"
ISIC_0775040,0,0,"[0.959949254989624, 0.04005071520805359]"
ISIC_0776581,0,0,"[0.9940217137336731, 0.005978311877697706]"
ISIC_0776935,0,0,"[0.9714452028274536, 0.028554832562804222]"
ISIC_0778477,0,0,"[0.9954507946968079, 0.00454917224124074]"
ISIC_0780589,0,0,"[0.9490146636962891, 0.05098536238074303]"
ISIC_0781336,0,0,"[0.9510868787765503, 0.04891311749815941]"
ISIC_0781588,0,0,"[0.975849449634552, 0.024150513112545013]"
ISIC_0788875,0,0,"[0.930449903011322, 0.0695500522851944]"
ISIC_0789732,0,0,"[0.995270311832428, 0.004729655105620623]"
ISIC_0790575,0,0,"[0.9037783145904541, 0.0962216928601265]"
ISIC_0791303,0,0,"[0.9740176200866699, 0.025982428342103958]"
ISIC_0792879,0,0,"[0.9897514581680298, 0.010248474776744843]"
ISIC_0794912,0,0,"[0.993503749370575, 0.006496327929198742]"
ISIC_0796345,0,0,"[0.9565545916557312, 0.04344534873962402]"
ISIC_0796973,0,0,"[0.9738788604736328, 0.02612113580107689]"
ISIC_0801563,0,0,"[0.9271143674850464, 0.07288556545972824]"
ISIC_0803575,0,0,"[0.9802123308181763, 0.019787730649113655]"
ISIC_0809173,0,0,"[0.9765824675559998, 0.02341759018599987]"
ISIC_0809845,0,0,"[0.9014723896980286, 0.09852764755487442]"
ISIC_0811783,0,0,"[0.953014075756073, 0.04698595777153969]"
ISIC_0812078,0,0,"[0.9630451798439026, 0.03695477172732353]"
ISIC_0813485,0,0,"[0.9956087470054626, 0.0043911999091506]"
ISIC_0815802,0,0,"[0.995875895023346, 0.00412413664162159]"
ISIC_0816917,0,0,"[0.94911128282547, 0.05088869482278824]"
ISIC_0817091,0,0,"[0.9701923131942749, 0.029807714745402336]"
ISIC_0818033,0,0,"[0.9946622252464294, 0.005337830167263746]"
ISIC_0818181,0,0,"[0.9308611750602722, 0.06913889199495316]"
ISIC_0819357,0,0,"[0.9349533319473267, 0.06504666805267334]"
ISIC_0821645,0,0,"[0.9040297865867615, 0.09597020596265793]"
ISIC_0826834,0,0,"[0.9920958876609802, 0.00790418777614832]"
ISIC_0829433,0,0,"[0.9744552969932556, 0.025544729083776474]"
ISIC_0832651,0,0,"[0.9931175708770752, 0.006882418412715197]"
ISIC_0835985,0,0,"[0.9954839944839478, 0.004516022279858589]"
ISIC_0839367,0,0,"[0.8746274709701538, 0.12537254393100739]"
ISIC_0839675,0,0,"[0.9225772023200989, 0.07742282003164291]"
ISIC_0841327,0,0,"[0.8117796182632446, 0.18822038173675537]"
ISIC_0841762,0,0,"[0.9813529253005981, 0.018647054210305214]"
ISIC_0845897,0,0,"[0.9113268852233887, 0.08867313712835312]"
ISIC_0846205,0,0,"[0.9853790998458862, 0.01462095882743597]"
ISIC_0846482,0,0,"[0.9781572222709656, 0.021842753514647484]"
ISIC_0849385,0,0,"[0.9917764663696289, 0.008223511278629303]"
ISIC_0849702,0,0,"[0.9940720200538635, 0.005927918013185263]"
ISIC_0850065,0,0,"[0.9093291759490967, 0.09067083150148392]"
ISIC_0850099,0,0,"[0.9194663763046265, 0.08053366094827652]"
ISIC_0853280,0,0,"[0.9951099753379822, 0.004890046548098326]"
ISIC_0853325,0,0,"[0.9091495871543884, 0.0908503383398056]"
ISIC_0853430,0,0,"[0.9906973838806152, 0.009302693419158459]"
ISIC_0855990,0,0,"[0.965893566608429, 0.034106433391571045]"
ISIC_0859438,0,0,"[0.9944121241569519, 0.0055878423154354095]"
ISIC_0860320,0,0,"[0.9773731231689453, 0.022626837715506554]"
ISIC_0860622,0,0,"[0.9955747127532959, 0.004425278399139643]"
ISIC_0862745,1,0,"[0.9237211346626282, 0.07627886533737183]"
ISIC_0862797,0,0,"[0.9435127973556519, 0.05648721009492874]"
ISIC_0864226,0,0,"[0.9954541921615601, 0.004545740317553282]"
ISIC_0868656,0,0,"[0.9949117302894592, 0.005088329315185547]"
ISIC_0869745,0,0,"[0.970913827419281, 0.029086176306009293]"
ISIC_0872477,0,0,"[0.892536997795105, 0.1074630469083786]"
ISIC_0875528,0,0,"[0.9437963366508484, 0.0562036857008934]"
ISIC_0878530,0,0,"[0.9893229603767395, 0.010676971636712551]"
ISIC_0878793,0,0,"[0.9959229230880737, 0.004077016841620207]"
ISIC_0879635,0,0,"[0.9367923140525818, 0.0632077232003212]"
ISIC_0879962,0,0,"[0.9954763054847717, 0.004523683805018663]"
ISIC_0880405,0,0,"[0.8539943695068359, 0.14600564539432526]"
ISIC_0883681,0,0,"[0.8957028388977051, 0.10429714620113373]"
ISIC_0884550,0,0,"[0.9957161545753479, 0.004283783957362175]"
ISIC_0886205,0,0,"[0.9944937825202942, 0.005506244022399187]"
ISIC_0886964,0,0,"[0.9955018162727356, 0.004498153459280729]"
ISIC_0894057,0,0,"[0.9935777187347412, 0.00642221188172698]"
ISIC_0896313,0,0,"[0.9448158740997314, 0.055184196680784225]"
ISIC_0897248,0,0,"[0.9540859460830688, 0.04591408371925354]"
ISIC_0900210,0,0,"[0.9887675642967224, 0.011232394725084305]"
ISIC_0901403,0,0,"[0.9660754799842834, 0.03392453491687775]"
ISIC_0903175,0,0,"[0.982098400592804, 0.017901627346873283]"
ISIC_0903330,0,0,"[0.9436816573143005, 0.05631829425692558]"
ISIC_0905455,0,0,"[0.8876945376396179, 0.1123054102063179]"
ISIC_0905652,0,0,"[0.9947391152381897, 0.005260912235826254]"
ISIC_0908770,0,0,"[0.8376333117485046, 0.16236671805381775]"
ISIC_0909082,0,0,"[0.9226011633872986, 0.07739879935979843]"
ISIC_0913027,0,0,"[0.9940576553344727, 0.005942296702414751]"
ISIC_0913811,0,0,"[0.9842909574508667, 0.015709009021520615]"
ISIC_0914038,0,0,"[0.931544840335846, 0.06845514476299286]"
ISIC_0914812,0,0,"[0.9840567111968994, 0.015943290665745735]"
ISIC_0915311,0,0,"[0.9801227450370789, 0.019877268001437187]"
ISIC_0920968,0,0,"[0.9925139546394348, 0.0074859922751784325]"
ISIC_0922552,0,0,"[0.993802547454834, 0.0061973812989890575]"
ISIC_0924215,0,0,"[0.9483938217163086, 0.05160612612962723]"
ISIC_0925310,0,0,"[0.9533907771110535, 0.04660918936133385]"
ISIC_0927854,0,0,"[0.9269705414772034, 0.07302941381931305]"
ISIC_0927960,0,0,"[0.940224826335907, 0.059775158762931824]"
ISIC_0930135,0,0,"[0.9939768314361572, 0.00602318812161684]"
ISIC_0930417,0,0,"[0.9120950102806091, 0.08790499716997147]"
ISIC_0930924,0,0,"[0.9531939625740051, 0.046806029975414276]"
ISIC_0931218,0,0,"[0.9952587485313416, 0.0047413078136742115]"
ISIC_0934367,0,0,"[0.9936425685882568, 0.006357370875775814]"
ISIC_0935859,0,0,"[0.9780157208442688, 0.021984323859214783]"
ISIC_0939062,0,0,"[0.9942076206207275, 0.0057923682034015656]"
ISIC_0940521,0,0,"[0.9956088662147522, 0.004391177091747522]"
ISIC_0940561,0,0,"[0.947910726070404, 0.05208928883075714]"
ISIC_0941302,0,0,"[0.9930182695388794, 0.006981743033975363]"
ISIC_0945332,0,0,"[0.9608960151672363, 0.03910401463508606]"
ISIC_0946977,0,0,"[0.9957323670387268, 0.00426760409027338]"
ISIC_0947409,0,0,"[0.959018886089325, 0.040981125086545944]"
ISIC_0948152,0,0,"[0.9811861515045166, 0.018813880160450935]"
ISIC_0949164,0,0,"[0.8719911575317383, 0.1280088871717453]"
ISIC_0953317,1,0,"[0.8798190951347351, 0.1201808825135231]"
ISIC_0953709,0,0,"[0.938309907913208, 0.06169009208679199]"
ISIC_0955786,0,0,"[0.9947203397750854, 0.005279595032334328]"
ISIC_0956720,0,0,"[0.9348450899124146, 0.06515486538410187]"
ISIC_0956818,0,0,"[0.9096033573150635, 0.09039659053087234]"
ISIC_0962601,0,0,"[0.9945076107978821, 0.005492375697940588]"
ISIC_0963117,0,0,"[0.9953109622001648, 0.004689022898674011]"
ISIC_0964827,0,0,"[0.7634758353233337, 0.23652414977550507]"
ISIC_0965885,0,0,"[0.9953711628913879, 0.004628845956176519]"
ISIC_0969561,0,0,"[0.9956368803977966, 0.004363120999187231]"
ISIC_0973856,0,0,"[0.8427349925041199, 0.15726496279239655]"
ISIC_0974159,0,0,"[0.9948545694351196, 0.00514541519805789]"
ISIC_0977333,0,0,"[0.9180397987365723, 0.08196016401052475]"
ISIC_0978194,0,0,"[0.9809505939483643, 0.01904938742518425]"
ISIC_0978386,0,0,"[0.9905663132667542, 0.009433691389858723]"
ISIC_0978977,0,0,"[0.9832906723022461, 0.016709355637431145]"
ISIC_0980513,0,0,"[0.8416345715522766, 0.158365398645401]"
ISIC_0982855,0,0,"[0.9956051707267761, 0.004394841380417347]"
ISIC_0984825,0,0,"[0.983786404132843, 0.016213547438383102]"
ISIC_0985395,0,0,"[0.9392773509025574, 0.060722656548023224]"
ISIC_0986955,0,0,"[0.9868407249450684, 0.013159223832190037]"
ISIC_0987360,0,0,"[0.9746924638748169, 0.02530756965279579]"
ISIC_0987523,0,0,"[0.8645548224449158, 0.13544511795043945]"
ISIC_0988712,0,0,"[0.967944860458374, 0.03205518051981926]"
ISIC_0995161,0,0,"[0.9285566806793213, 0.0714433342218399]"
ISIC_0996566,0,0,"[0.8990806937217712, 0.10091935098171234]"
ISIC_1000360,0,0,"[0.9622492790222168, 0.03775069862604141]"
ISIC_1000648,0,0,"[0.9818422794342041, 0.018157729879021645]"
ISIC_1002107,0,0,"[0.9745444655418396, 0.02545546181499958]"
ISIC_1007014,0,0,"[0.9225414991378784, 0.07745848596096039]"
ISIC_1007608,0,0,"[0.958221435546875, 0.04177849739789963]"
ISIC_1007838,0,0,"[0.9278687238693237, 0.07213124632835388]"
ISIC_1009958,0,0,"[0.9816463589668274, 0.018353572115302086]"
ISIC_1010991,0,0,"[0.9502621293067932, 0.04973790422081947]"
ISIC_1013796,0,0,"[0.993547260761261, 0.006452790927141905]"
ISIC_1015191,0,0,"[0.9950857758522034, 0.00491417245939374]"
ISIC_1015264,0,0,"[0.9904526472091675, 0.009547406807541847]"
ISIC_1017159,0,0,"[0.870880126953125, 0.12911991775035858]"
ISIC_1020608,0,0,"[0.9902358651161194, 0.009764067828655243]"
ISIC_1021110,0,0,"[0.9487771987915039, 0.05122284218668938]"
ISIC_1022263,0,0,"[0.9896854162216187, 0.010314665734767914]"
ISIC_1022653,0,0,"[0.9944144487380981, 0.0055855317041277885]"
ISIC_1023676,0,0,"[0.9898428320884705, 0.010157141834497452]"
ISIC_1023685,0,0,"[0.9951604008674622, 0.004839662928134203]"
ISIC_1024569,0,0,"[0.9798606038093567, 0.020139429718255997]"
ISIC_1026239,0,0,"[0.995464026927948, 0.004535946063697338]"
ISIC_1030453,0,0,"[0.9401050209999084, 0.05989500507712364]"
ISIC_1032630,0,0,"[0.9959704875946045, 0.004029545001685619]"
ISIC_1034411,0,0,"[0.9043523669242859, 0.09564758092164993]"
ISIC_1034419,0,0,"[0.954348087310791, 0.04565195366740227]"
ISIC_1034492,0,0,"[0.9867153763771057, 0.013284596614539623]"
ISIC_1037260,0,0,"[0.994902491569519, 0.0050975545309484005]"
ISIC_1037315,1,0,"[0.9010984301567078, 0.09890161454677582]"
ISIC_1040340,0,0,"[0.953960657119751, 0.0460394024848938]"
ISIC_1041406,0,0,"[0.995293915271759, 0.0047060647048056126]"
ISIC_1042588,0,0,"[0.9533243775367737, 0.0466756634414196]"
ISIC_1043313,0,0,"[0.9424713850021362, 0.05752861127257347]"
ISIC_1043817,0,0,"[0.9955392479896545, 0.004460720811039209]"
ISIC_1044129,0,0,"[0.9156495332717896, 0.08435045182704926]"
ISIC_1048077,0,0,"[0.9953858256340027, 0.004614195320755243]"
ISIC_1050158,0,0,"[0.9525162577629089, 0.047483716160058975]"
ISIC_1050268,0,0,"[0.8855985403060913, 0.11440149694681168]"
ISIC_1050945,0,0,"[0.9068547487258911, 0.09314525127410889]"
ISIC_1050950,0,0,"[0.995227575302124, 0.004772444721311331]"
ISIC_1051448,0,0,"[0.9140304923057556, 0.08596951514482498]"
ISIC_1053021,0,0,"[0.9681466221809387, 0.03185340389609337]"
ISIC_1054883,0,0,"[0.9677168726921082, 0.03228317201137543]"
ISIC_1057521,0,0,"[0.8873343467712402, 0.11266561597585678]"
ISIC_1060006,0,0,"[0.981895923614502, 0.018104102462530136]"
ISIC_1065160,0,0,"[0.94487065076828, 0.05512930825352669]"
ISIC_1066052,0,0,"[0.9459072351455688, 0.05409276857972145]"
ISIC_1066973,0,0,"[0.9537559747695923, 0.04624401032924652]"
ISIC_1067251,0,0,"[0.9929811954498291, 0.007018763571977615]"
ISIC_1067985,0,0,"[0.9417074918746948, 0.05829255282878876]"
ISIC_1068489,0,0,"[0.8861597776412964, 0.11384029686450958]"
ISIC_1069587,0,0,"[0.9679219722747803, 0.03207807615399361]"
ISIC_1072321,0,0,"[0.9932031631469727, 0.006796829868108034]"
ISIC_1074551,0,0,"[0.9171251654624939, 0.08287490904331207]"
ISIC_1077375,0,0,"[0.9893624186515808, 0.010637590661644936]"
ISIC_1078823,0,0,"[0.9675017595291138, 0.03249822184443474]"
ISIC_1079069,0,0,"[0.9718989133834839, 0.0281011164188385]"
ISIC_1080647,0,0,"[0.9038963913917542, 0.09610353410243988]"
ISIC_1085358,0,0,"[0.9638521671295166, 0.036147765815258026]"
ISIC_1087658,0,0,"[0.9957809448242188, 0.004219060763716698]"
ISIC_1089746,0,0,"[0.9951992630958557, 0.004800779744982719]"
ISIC_1091280,0,0,"[0.9804413318634033, 0.019558686763048172]"
ISIC_1091626,0,0,"[0.9774607419967651, 0.022539246827363968]"
ISIC_1092432,0,0,"[0.9409976005554199, 0.05900237709283829]"
ISIC_1092935,0,0,"[0.9955706000328064, 0.0044293892569839954]"
ISIC_1093647,0,0,"[0.9231340885162354, 0.07686594128608704]"
ISIC_1100216,0,0,"[0.9061900973320007, 0.09380988031625748]"
ISIC_1102861,0,0,"[0.9933785200119019, 0.006621430162340403]"
ISIC_1104594,0,0,"[0.9651734232902527, 0.034826625138521194]"
ISIC_1104953,0,0,"[0.9481792449951172, 0.051820818334817886]"
ISIC_1105059,0,0,"[0.9690008163452148, 0.030999191105365753]"
ISIC_1105772,0,0,"[0.8641079664230347, 0.13589200377464294]"
ISIC_1106860,0,0,"[0.9174311757087708, 0.08256888389587402]"
ISIC_1107538,0,0,"[0.9732364416122437, 0.026763541623950005]"
ISIC_1108178,0,0,"[0.988839328289032, 0.011160640977323055]"
ISIC_1109485,0,0,"[0.8593620657920837, 0.1406378597021103]"
ISIC_1109516,0,0,"[0.960458517074585, 0.03954151272773743]"
ISIC_1109641,0,0,"[0.9933218359947205, 0.006678094156086445]"
ISIC_1109667,0,0,"[0.8963969349861145, 0.10360301285982132]"
ISIC_1110383,0,0,"[0.9954719543457031, 0.004528051242232323]"
ISIC_1111163,0,0,"[0.9961268305778503, 0.0038732048124074936]"
ISIC_1115013,0,0,"[0.9531072974205017, 0.0468926802277565]"
ISIC_1117369,0,0,"[0.9755339026451111, 0.024466073140501976]"
ISIC_1117976,0,0,"[0.9921256899833679, 0.007874381728470325]"
ISIC_1120241,0,0,"[0.9892862439155579, 0.010713784024119377]"
ISIC_1123509,0,0,"[0.9923369288444519, 0.007663038093596697]"
ISIC_1124566,0,0,"[0.7887193560600281, 0.21128056943416595]"
ISIC_1125652,0,0,"[0.9945119619369507, 0.0054880850948393345]"
ISIC_1127653,0,0,"[0.9614503383636475, 0.038549698889255524]"
ISIC_1128371,0,0,"[0.9481555223464966, 0.05184444785118103]"
ISIC_1128858,0,0,"[0.9572678208351135, 0.04273219406604767]"
ISIC_1130888,0,0,"[0.8319636583328247, 0.1680363118648529]"
ISIC_1131772,0,0,"[0.9956978559494019, 0.004302099347114563]"
ISIC_1133347,0,0,"[0.9958314299583435, 0.0041686249896883965]"
ISIC_1133501,0,0,"[0.9570167660713196, 0.04298325255513191]"
ISIC_1134319,0,0,"[0.9951377511024475, 0.0048622931353747845]"
ISIC_1134437,0,0,"[0.9609163999557495, 0.03908359259366989]"
ISIC_1135485,0,0,"[0.8511908054351807, 0.14880920946598053]"
ISIC_1136870,0,0,"[0.9956966638565063, 0.004303292371332645]"
ISIC_1137915,0,0,"[0.9911865592002869, 0.008813437074422836]"
ISIC_1138880,0,0,"[0.9955129027366638, 0.0044870381243526936]"
ISIC_1140610,0,0,"[0.9729464650154114, 0.02705352194607258]"
ISIC_1145562,0,0,"[0.9308858513832092, 0.06911414116621017]"
ISIC_1147795,0,0,"[0.9639761447906494, 0.03602389618754387]"
ISIC_1148874,0,0,"[0.9284024238586426, 0.07159753888845444]"
ISIC_1148932,0,0,"[0.9508668184280396, 0.04913314804434776]"
ISIC_1149061,0,0,"[0.9953688383102417, 0.004631205927580595]"
ISIC_1151269,0,0,"[0.8706102967262268, 0.1293897032737732]"
ISIC_1151910,0,0,"[0.9286429286003113, 0.07135701924562454]"
ISIC_1157850,0,0,"[0.9615169763565063, 0.03848294913768768]"
ISIC_1158816,0,0,"[0.9957298636436462, 0.004270109347999096]"
ISIC_1159177,0,0,"[0.9711597561836243, 0.028840281069278717]"
ISIC_1160733,0,0,"[0.994645357131958, 0.005354615859687328]"
ISIC_1161591,0,0,"[0.9958738684654236, 0.004126084037125111]"
ISIC_1162156,0,0,"[0.9913315773010254, 0.008668401278555393]"
ISIC_1162576,0,0,"[0.9955571293830872, 0.004442911595106125]"
ISIC_1163139,0,0,"[0.9950685501098633, 0.004931391682475805]"
ISIC_1164612,0,0,"[0.9606378674507141, 0.039362117648124695]"
ISIC_1166337,0,0,"[0.9920663833618164, 0.007933632470667362]"
ISIC_1168311,0,0,"[0.9882982969284058, 0.011701652780175209]"
ISIC_1170961,0,0,"[0.9954804182052612, 0.004519522190093994]"
ISIC_1171646,0,0,"[0.99497389793396, 0.0050260452553629875]"
ISIC_1174017,0,0,"[0.9904797673225403, 0.009520264342427254]"
ISIC_1175170,0,0,"[0.9581664204597473, 0.04183354601264]"
ISIC_1175291,0,0,"[0.893287181854248, 0.10671281814575195]"
ISIC_1175776,0,0,"[0.9437846541404724, 0.05621534585952759]"
ISIC_1176231,0,0,"[0.9944515824317932, 0.005548393353819847]"
ISIC_1176970,0,0,"[0.9937973022460938, 0.0062026698142290115]"
ISIC_1177153,1,0,"[0.9104886651039124, 0.08951136469841003]"
ISIC_1178518,0,0,"[0.9342458844184875, 0.06575413048267365]"
ISIC_1179160,0,0,"[0.9795986413955688, 0.02040128782391548]"
ISIC_1180286,0,0,"[0.9535278677940369, 0.04647212103009224]"
ISIC_1181483,0,0,"[0.8637561798095703, 0.1362438201904297]"
ISIC_1182470,0,0,"[0.8887131810188293, 0.11128681898117065]"
ISIC_1183565,0,0,"[0.9571839570999146, 0.04281599819660187]"
ISIC_1185006,0,0,"[0.9869055151939392, 0.013094463385641575]"
ISIC_1185906,0,0,"[0.9677708745002747, 0.032229162752628326]"
ISIC_1189627,0,0,"[0.9947916269302368, 0.005208367481827736]"
ISIC_1192917,0,0,"[0.9955807328224182, 0.004419274162501097]"
ISIC_1193108,0,0,"[0.9447371363639832, 0.05526284500956535]"
ISIC_1195354,0,0,"[0.95875084400177, 0.0412491038441658]"
ISIC_1195563,0,0,"[0.9423363208770752, 0.05766371637582779]"
ISIC_1195689,0,0,"[0.9882776141166687, 0.01172237191349268]"
ISIC_1197876,0,0,"[0.9069042801856995, 0.09309567511081696]"
ISIC_1199236,0,0,"[0.9267913103103638, 0.07320863753557205]"
ISIC_1199706,0,0,"[0.9933316111564636, 0.006668404210358858]"
ISIC_1200075,0,0,"[0.8810120224952698, 0.11898793280124664]"
ISIC_1202355,0,0,"[0.9958673715591431, 0.004132664762437344]"
ISIC_1203017,0,0,"[0.9607222676277161, 0.039277784526348114]"
ISIC_1205438,0,0,"[0.8920271992683411, 0.10797277092933655]"
ISIC_1206384,0,0,"[0.92734295129776, 0.07265707105398178]"
ISIC_1207811,0,0,"[0.9919374585151672, 0.008062529377639294]"
ISIC_1209492,0,0,"[0.9938061237335205, 0.0061938585713505745]"
ISIC_1210620,0,0,"[0.9692630171775818, 0.030736982822418213]"
ISIC_1211506,0,0,"[0.9948168396949768, 0.005183207802474499]"
ISIC_1215640,0,0,"[0.992344081401825, 0.007655927445739508]"
ISIC_1216201,0,0,"[0.9877134561538696, 0.012286525219678879]"
ISIC_1217717,0,0,"[0.9558403491973877, 0.04415968805551529]"
ISIC_1219427,0,0,"[0.992646336555481, 0.007353710010647774]"
ISIC_1220154,0,0,"[0.9954647421836853, 0.0045353262685239315]"
ISIC_1221691,0,0,"[0.9897080659866333, 0.010291938669979572]"
ISIC_1224329,0,0,"[0.8977348804473877, 0.10226509720087051]"
ISIC_1225078,0,0,"[0.8785610198974609, 0.1214389055967331]"
ISIC_1225369,0,0,"[0.9828330874443054, 0.017166970297694206]"
ISIC_1225412,0,0,"[0.9938679337501526, 0.00613213749602437]"
ISIC_1229548,0,0,"[0.9561764001846313, 0.043823644518852234]"
ISIC_1230862,0,0,"[0.9935560822486877, 0.006443863734602928]"
ISIC_1231722,0,0,"[0.9932441115379333, 0.0067558493465185165]"
ISIC_1233016,0,0,"[0.9957269430160522, 0.0042730276472866535]"
ISIC_1233104,0,0,"[0.9064866304397583, 0.0935133546590805]"
ISIC_1235597,0,0,"[0.9953847527503967, 0.004615216050297022]"
ISIC_1237232,0,0,"[0.9917124509811401, 0.00828755646944046]"
